38.7789,-8.50701,153.203,158.263,-25.4031,12.8577,143.215,146.018,-14.4594,4.07401,73.0992,74.6268,8.49698,-1.21702,43.44,44.2799,1.3024
27.6073,-9.86605,27.4833,40.1852,-19.8835,4.61697,91.1445,93.4024,-15.5969,5.78402,79.677,81.395,7.25248,-2.48633,7.13373,10.4724,1.3024
