39.3367,-4.97791,9.19906,40.7036,-25.8865,26.5458,-28.5649,46.8054,-8.33375,8.17588,-15.6865,19.5541,1.56999,-9.97224,39.1669,40.447,0.177398
18.5352,-48.5713,-41.1126,66.2795,32.5081,26.0291,-47.6736,63.3014,-24.0058,15.6692,-25.005,38.0402,-9.74761,5.77822,-34.1007,35.9341,0.177398
-37.5651,-21.0265,-3.82066,43.2188,7.10896,20.3738,-30.2137,37.1282,-1.57262,12.8206,-9.05142,15.7724,-7.99261,-5.61842,-1.3029,9.85627,0.177398
2.82217,53.2658,-74.55,91.6674,-19.1299,-16.8861,-64.5842,69.4422,20.8184,-15.5437,-157.329,159.46,-7.27549,-5.21157,-22.3308,24.0574,0.177398
35.4736,44.3151,2.56969,56.8227,-17.368,-51.2918,-21.7265,58.3485,43.9598,-15.4324,12.7017,48.2903,-18.7897,-29.9057,-23.3235,42.3248,0.177398
-4.90943,6.46218,6.43377,10.357,5.49634,-1.58182,8.30448,10.084,-30.366,-39.8311,18.0574,53.2417,27.5194,16.2668,-23.9649,39.953,0.177398
